,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country
1067,1067,23.0,4.0,"quezon city, philippines",filipino1,filipino,male,1068,philippines
1068,1068,32.0,12.0,"barranquilla, colombia",spanish65,spanish,male,1069,colombia
1069,1069,18.0,0.0,"edmonton, alberta, canada",english296,english,female,1070,canada
1070,1070,19.0,0.0,"lindenhurst, new york, usa",english297,english,male,1071,usa
1071,1071,22.0,0.0,"lismore, new south wales, australia",english298,english,male,1072,australia
1072,1072,33.0,19.0,"sochi, russia",russian24,russian,female,1073,russia
1073,1073,28.0,7.0,"jerusalem, israel",hebrew8,hebrew,male,1074,israel
1074,1074,59.0,0.0,"windsor, ontario, canada",english299,english,male,1075,canada
1075,1075,18.0,0.0,"dublin, ireland",english300,english,male,1076,ireland
1076,1076,30.0,12.0,"san salvador, el salvador",spanish66,spanish,male,1077,el salvador
1077,1077,41.0,0.0,"toronto, ontario, canada",english301,english,male,1078,canada
1078,1078,26.0,15.0,"tuzla, bosnia and herzegovina",serbian15,serbian,female,1079,bosnia and herzegovina
1079,1079,60.0,16.0,"kabinda, democratic republic of congo",french32,french,male,1080,democratic republic of congo
1080,1080,25.0,11.0,"prishtina, kosovo",albanian6,albanian,female,1081,kosovo
1081,1081,24.0,15.0,"sarajevo, bosnia and herzegovina",bosnian8,bosnian,female,1082,bosnia and herzegovina
1082,1082,23.0,14.0,"doboj, bosnia and herzegovina",croatian6,croatian,female,1083,bosnia and herzegovina
1083,1083,32.0,6.0,"orissa, india",oriya2,oriya,male,1084,india
1084,1084,22.0,0.0,"melbourne, australia",english302,english,male,1085,australia
1085,1085,45.0,0.0,"anaheim, california, usa",english303,english,female,1086,usa
1086,1086,31.0,16.0,"phnom penh, cambodia",khmer4,khmer,male,1087,cambodia
1087,1087,20.0,0.0,"clare, ireland",english304,english,female,1088,ireland
1088,1088,21.0,10.0,"shanghai, china",mandarin24,mandarin,female,1089,china
1089,1089,51.0,9.0,"dilla, ethiopia",gedeo1,gedeo,male,1090,ethiopia
1090,1090,18.0,8.0,"kiev, ukraine",ukrainian7,ukrainian,male,1091,ukraine
1091,1091,21.0,12.0,"elsterwerda, germany",german22,german,female,1092,germany
1092,1092,24.0,0.0,"london, uk",english306,english,female,1093,uk
1093,1093,24.0,0.0,"la paz, bolivia",english305,english,female,1094,bolivia
1094,1094,21.0,5.0,"freetown, sierra leone",krio3,krio,female,1095,sierra leone
1095,1095,58.0,41.0,"orhei, moldova",russian25,russian,female,1096,moldova
1096,1096,23.0,17.0,"chisinau, moldova",russian26,russian,female,1097,moldova
1097,1097,30.0,9.0,"kirkuk, iraq",kurdish4,kurdish,male,1098,iraq
1098,1098,55.0,48.0,"chisinau, moldova",romanian17,romanian,female,1099,moldova
1099,1099,48.0,0.0,"alexandria, va, usa",english307,english,male,1100,usa
1100,1100,34.0,0.0,"cardiff, wales, uk",english308,english,male,1101,uk
1101,1101,18.0,4.0,"athens, greece",greek7,greek,male,1102,greece
1102,1102,18.0,6.0,"bangkok, thailand",thai9,thai,female,1103,thailand
1103,1103,44.0,12.0,"rehoboth, namibia",nama1,nama,male,1104,namibia
1104,1104,44.0,0.0,"dunedin, new zealand",english309,english,female,1105,new zealand
1105,1105,48.0,7.0,"freetown, sierra leone",krio4,krio,female,1106,sierra leone
1106,1106,45.0,10.0,"asmara, eritrea",tigrigna5,tigrigna,male,1107,eritrea
1107,1107,37.0,0.0,"oxford, uk",english310,english,female,1108,uk
1108,1108,25.0,10.0,"campo grande, brazil",portuguese26,portuguese,female,1109,brazil
1109,1109,38.0,0.0,"detroit, michigan, usa",english311,english,female,1110,usa
1110,1110,48.0,14.0,"santa marta, colombia",spanish67,spanish,female,1111,colombia
1111,1111,42.0,11.0,"kerman, iran",farsi12,farsi,male,1112,iran
1112,1112,40.0,0.0,"edmonton, alberta, canada",english312,english,female,1113,canada
1113,1113,19.0,11.0,"rome, italy",italian19,italian,male,1114,italy
1114,1114,30.0,12.0,"al-ayn, united arab emirates",arabic28,arabic,male,1115,united arab emirates
1115,1115,19.0,17.0,"doha, qatar",arabic29,arabic,male,1116,qatar
1116,1116,25.0,7.0,"seoul, south korea",korean18,korean,male,1117,south korea
1117,1117,21.0,14.0,"seoul, south korea",korean19,korean,female,1118,south korea
1118,1118,28.0,0.0,"silver spring, maryland, usa",english313,english,male,1119,usa
1119,1119,26.0,0.0,"memphis, tennessee, usa",english314,english,female,1120,usa
1120,1120,25.0,0.0,"los angeles, california, usa",english315,english,male,1121,usa
1121,1121,33.0,0.0,"sacramento, california, usa",english316,english,male,1122,usa
1122,1122,32.0,15.0,"naples, italy",italian20,italian,male,1123,italy
1123,1123,42.0,20.0,"trento, italy",italian21,italian,male,1124,italy
1124,1124,28.0,13.0,"wuxi, jiangsu, china",mandarin25,mandarin,female,1125,china
1125,1125,58.0,13.0,"inchon, south korea",korean20,korean,female,1126,south korea
1126,1126,62.0,10.0,"montreal, quebec, canada",french33,french,male,1127,canada
1127,1127,33.0,8.0,"sao paulo, brazil",portuguese27,portuguese,female,1128,brazil
1128,1128,24.0,17.0,"addis ababa, ethiopia",amharic11,amharic,female,1129,ethiopia
1129,1129,26.0,15.0,"addis ababa, ethiopia",amharic12,amharic,female,1130,ethiopia
1130,1130,28.0,6.0,"addis ababa, ethiopia",amharic13,amharic,female,1131,ethiopia
1131,1131,26.0,0.0,"burlington, vermont, usa",english317,english,male,1132,usa
1132,1132,19.0,8.0,"riyadh, saudi arabia",arabic30,arabic,female,1133,saudi arabia
1133,1133,20.0,14.0,"ho chi minh city, vietnam",vietnamese9,vietnamese,male,1134,vietnam
1134,1134,23.0,9.0,"sofia, bulgaria",mongolian5,mongolian,male,1135,bulgaria
1135,1135,30.0,7.0,"katsina, nigeria",hausa8,hausa,male,1136,nigeria
1136,1136,46.0,0.0,"sarnia, ontario, canada",english318,english,male,1137,canada
1137,1137,29.0,0.0,"grimsby, lincolnshire, uk",english319,english,male,1138,uk
1138,1138,57.0,17.0,"budapest, hungary",hungarian7,hungarian,female,1139,hungary
1139,1139,36.0,6.0,"freetown, sierra leone",krio5,krio,male,1140,sierra leone
1140,1140,31.0,12.0,"emei, sichuan, china",mandarin26,mandarin,female,1141,china
1141,1141,21.0,12.0,"ulsan, south korea",korean21,korean,male,1142,south korea
1142,1142,29.0,5.0,"kutch, gujarat, india",gujarati6,gujarati,male,1143,india
1143,1143,19.0,9.0,"kocaeli, turkey",turkish20,turkish,female,1144,turkey
1144,1144,19.0,8.0,"inchon, south korea",korean22,korean,female,1145,south korea
1145,1145,50.0,13.0,"tanga, tanzania",kiswahili9,kiswahili,male,1146,tanzania
1146,1146,25.0,7.0,"mogadishu, somalia",somali4,somali,female,1147,somalia
1147,1147,39.0,18.0,"mogadishu, somalia",somali5,somali,male,1148,somalia
1148,1148,32.0,17.0,"hargeysa, somalia",somali6,somali,male,1149,somalia
1149,1149,60.0,6.0,"accra, ghana",ga4,ga,male,1150,ghana
1150,1150,58.0,15.0,"adigrat, ethiopia",tigrigna6,tigrigna,female,1151,ethiopia
1151,1151,35.0,8.0,"dembi dollo, ethiopia",oromo3,oromo,female,1152,ethiopia
1152,1152,41.0,6.0,"kisii, kenya",gusii2,gusii,male,1153,kenya
1153,1153,18.0,15.0,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china
1154,1154,50.0,7.0,"kerugoya, kenya",kikuyu2,kikuyu,male,1155,kenya
1155,1155,45.0,5.0,"nairobi, kenya",kikuyu3,kikuyu,female,1156,kenya
1156,1156,33.0,9.0,"belgrade, serbia",serbian16,serbian,male,1157,serbia
1157,1157,37.0,30.0,"kinshasa, democratic republic of congo",lingala1,lingala,male,1158,democratic republic of congo
1158,1158,26.0,8.0,"pretoria, south africa",afrikaans4,afrikaans,male,1159,south africa
1159,1159,56.0,16.0,"abidjan, ivory coast",french34,french,male,1160,ivory coast
1160,1160,52.0,5.0,"brooklyn, new york, usa",yiddish3,yiddish,male,1161,usa
1161,1161,59.0,0.0,"maryland county, liberia",english320,english,female,1162,liberia
1162,1162,52.0,0.0,"brooklyn, new york, usa",english321,english,male,1163,usa
1163,1163,89.0,20.0,"vienna, austria",yiddish4,yiddish,female,1164,austria
1164,1164,42.0,42.0,"port-au-prince, haiti",haitian,haitian,male,1165,haiti
1165,1165,40.0,35.0,"port-au-prince, haiti",haitian,haitian,male,1166,haiti
1166,1166,43.0,41.0,"port-au-prince, haiti",haitian,haitian,male,1167,haiti
1167,1167,21.0,21.0,"port-au-prince, haiti",haitian,haitian,male,1168,haiti
1168,1168,54.0,51.0,"port-au-prince, haiti",haitian,haitian,female,1169,haiti
1169,1169,86.0,26.0,"vilnius, lithuania",yiddish5,yiddish,female,1170,lithuania
1170,1170,97.0,35.0,"warsaw, poland",polish14,polish,male,1171,poland
1171,1171,29.0,0.0,"yorkton, saskatchewan, canada",english322,english,male,1172,canada
1172,1172,31.0,0.0,"regina, saskatchewan, canada",english323,english,female,1173,canada
1173,1173,28.0,0.0,"st. marys, ontario, canada",english324,english,male,1174,canada
1174,1174,23.0,6.0,"teramo, italy",italian22,italian,male,1175,italy
1175,1175,32.0,0.0,"reading, pennsylvania, usa",english325,english,male,1176,usa
1176,1176,34.0,14.0,"cuneo, italy",italian23,italian,female,1177,italy
1177,1177,20.0,15.0,"bratislava, slovakia",slovak4,slovak,female,1178,slovakia
1178,1178,,,,,,,1179,
1179,1179,32.0,11.0,"sulaymaniyah, iraq",kurdish5,kurdish,male,1180,iraq
1180,1180,47.0,12.0,"baghdad, iraq",arabic31,arabic,female,1181,iraq
1181,1181,30.0,9.0,"francistown, botswana",kalanga1,kalanga,male,1182,botswana
1182,1182,32.0,6.0,"lobatse, botswana",tswana2,tswana,female,1183,botswana
1183,1183,52.0,3.0,"uyo, akwa ibom, nigeria",ibibio1,ibibio,male,1184,nigeria
1184,1184,45.0,4.0,"abak, akwa ibom, nigeria",ibibio2,ibibio,female,1185,nigeria
1185,1185,51.0,11.0,"santiago, chile",catalan3,catalan,female,1186,chile
1186,1186,36.0,10.0,"sao paulo, brazil",portuguese28,portuguese,female,1187,brazil
1187,1187,53.0,0.0,"fairborn, ohio, usa",english326,english,male,1188,usa
1188,1188,27.0,10.0,"toulouse, france",french35,french,male,1189,france
1189,1189,26.0,12.0,"algiers, algeria",kabyle1,kabyle,female,1190,algeria
1190,1190,21.0,14.0,"moscow, russia",russian27,russian,male,1191,russia
1191,1191,57.0,18.0,"quang nam, vietnam",vietnamese10,vietnamese,female,1192,vietnam
1192,1192,35.0,18.0,"eldoret, kenya",nandi1,nandi,male,1193,kenya
1193,1193,22.0,5.0,"kuching, sarawak, malaysia",malay2,malay,male,1194,malaysia
1194,1194,36.0,10.0,"espoo, finland",swedish11,swedish,female,1195,finland
1195,1195,49.0,12.0,"seoul, south korea",korean23,korean,female,1196,south korea
1196,1196,57.0,11.0,"sulaymaniyah, iraq",kurdish6,kurdish,female,1197,iraq
1197,1197,25.0,11.0,"minsk, belarus",russian28,russian,female,1198,belarus
1198,1198,29.0,26.0,"sukhbaatar, mongolia",mongolian6,mongolian,female,1199,mongolia
1199,1199,52.0,7.0,"riverside, small malaita, solomon islands",sa'a1,sa'a,male,1200,solomon islands
1200,1200,67.0,15.0,"quang nam, vietnam",vietnamese11,vietnamese,male,1201,vietnam
1201,1201,19.0,10.5,"new delhi, india",hindi10,hindi,female,1202,india
1202,1202,42.0,12.0,"baghdad, iraq",arabic32,arabic,male,1203,iraq
1203,1203,28.0,11.0,"baghdad, iraq",arabic33,arabic,female,1204,iraq
1204,1204,27.0,0.0,"dunedin, florida, usa",english327,english,male,1205,usa
1205,1205,23.0,0.0,"hollywood, florida, usa",english328,english,female,1206,usa
1206,1206,21.0,0.0,"boise, idaho, usa",english329,english,female,1207,usa
1207,1207,18.0,0.0,"augusta, georgia, usa",english330,english,female,1208,usa
1208,1208,28.0,0.0,"perth, australia",english331,english,female,1209,australia
1209,1209,18.0,4.0,"istanbul, turkey",turkish21,turkish,female,1210,turkey
1210,1210,29.0,10.0,"askim, norway",norwegian6,norwegian,male,1211,norway
1211,1211,20.0,0.0,"baltimore, maryland, usa",english332,english,female,1212,usa
1212,1212,36.0,6.0,"polokwane, limpopo, south africa",northern,northern,female,1213,south africa
1213,1213,32.0,0.0,"spokane, washington, usa",english333,english,female,1214,usa
1214,1214,18.0,0.0,"derby, england, uk",english334,english,female,1215,uk
1215,1215,6.0,0.0,"washington, district of columbia, usa",english335,english,male,1216,usa
1216,1216,46.0,0.0,"baltimore, maryland, usa",english336,english,female,1217,usa
1217,1217,84.0,0.0,"jersey city, new jersey, usa",english337,english,female,1218,usa
1218,1218,53.0,0.0,"sydney, australia",english338,english,female,1219,australia
1219,1219,54.0,0.0,"chicago, illinois, usa",english339,english,male,1220,usa
1220,1220,19.0,9.0,"riihimaki, finland",finnish6,finnish,female,1221,finland
1221,1221,19.0,0.0,"charleston, west virginia, usa",english340,english,male,1222,usa
1222,1222,23.0,10.0,"nunspeet, netherlands",dutch15,dutch,male,1223,netherlands
1223,1223,23.0,0.0,"new york, new york, usa",english341,english,female,1224,usa
1224,1224,33.0,0.0,"kansas city, missouri, usa",english342,english,male,1225,usa
1225,1225,23.0,0.0,"portland, maine, usa",english343,english,male,1226,usa
1226,1226,27.0,14.0,"san fernando, chile",spanish68,spanish,male,1227,chile
1227,1227,23.0,11.0,"armavir, russia",armenian6,armenian,male,1228,russia
1228,1228,20.0,7.0,"caracas, venezuela",spanish69,spanish,female,1229,venezuela
1229,1229,30.0,10.0,"bogota, colombia",spanish70,spanish,female,1230,colombia
1230,1230,24.0,6.0,"rosario, argentina",spanish71,spanish,male,1231,argentina
1231,1231,19.0,0.0,"lumberton, north carolina, usa",english344,english,female,1232,usa
1232,1232,20.0,0.0,"kansas city, missouri, usa",english345,english,male,1233,usa
1233,1233,22.0,6.0,"almaty, kazakhstan",kazakh2,kazakh,male,1234,kazakhstan
1234,1234,60.0,0.0,"east hartford, connecticut, usa",english346,english,male,1235,usa
1235,1235,22.0,0.0,"burnsville, minnesota, usa",english347,english,female,1236,usa
1236,1236,20.0,0.0,"las pinas, philippines",english348,english,female,1237,philippines
1237,1237,20.0,5.0,"miami, florida, usa",spanish72,spanish,female,1238,usa
1238,1238,24.0,0.0,"warrenton, virginia, usa",english349,english,female,1239,usa
1239,1239,19.0,15.0,"merida, venezuela",spanish73,spanish,male,1240,venezuela
1240,1240,18.0,0.0,"polesworth, staffordshire, uk",english350,english,female,1241,uk
1241,1241,37.0,0.0,"carthage, missouri, usa",english351,english,male,1242,usa
1242,1242,25.0,0.0,"singapore, singapore",english352,english,male,1243,singapore
1243,1243,28.0,11.0,"torshavn, faroe islands",faroese1,faroese,male,1244,faroe islands
1244,1244,25.0,9.0,"ketrzyn, poland",polish15,polish,female,1245,poland
1245,1245,18.0,0.0,"saskatoon, saskatchewan, canada",english353,english,male,1246,canada
1246,1246,28.0,7.0,"hong kong, china",cantonese19,cantonese,female,1247,china
1247,1247,20.0,7.0,"ostrava, czech republic",czech6,czech,male,1248,czech republic
1248,1248,44.0,14.0,"zaragoza, spain",spanish74,spanish,male,1249,spain
1249,1249,23.0,0.0,"christchurch, new zealand",english354,english,female,1250,new zealand
1250,1250,41.0,5.0,"baghdad, iraq",chaldean1,chaldean,male,1251,iraq
1251,1251,19.0,13.0,"yakutsk, russia",yakut1,yakut,female,1252,russia
1252,1252,34.0,6.0,"kuwait city, kuwait",arabic34,arabic,female,1253,kuwait
1253,1253,21.0,6.0,"chisinau, moldova",russian29,russian,male,1254,moldova
1254,1254,24.0,11.0,"herdecke, germany",german23,german,male,1255,germany
1255,1255,19.0,0.0,"los angeles, california, usa",english355,english,male,1256,usa
1256,1256,23.0,0.0,"morden, manitoba, canada",english356,english,female,1257,canada
1257,1257,24.0,0.0,"alto, georgia, usa",english357,english,male,1258,usa
1258,1258,19.0,0.0,"fredericton, new brunswick, canada",english358,english,male,1259,canada
1259,1259,23.0,12.0,"antwerp, belgium",dutch16,dutch,female,1260,belgium
1260,1260,21.0,12.0,"wilrijk, belgium",dutch17,dutch,female,1261,belgium
1261,1261,23.0,14.0,"antwerp, belgium",dutch18,dutch,male,1262,belgium
1262,1262,22.0,11.0,"heist-op-den-berg, belgium",dutch19,dutch,female,1263,belgium
1263,1263,21.0,13.0,"vlaams-brabant, belgium",dutch20,dutch,female,1264,belgium
1264,1264,21.0,13.0,"diest, belgium",dutch21,dutch,female,1265,belgium
1265,1265,23.0,13.0,"essen, belgium",dutch22,dutch,female,1266,belgium
1266,1266,24.0,9.0,"klaipeda, lithuania",lithuanian5,lithuanian,female,1267,lithuania
1267,1267,23.0,13.0,"antwerp, belgium",dutch23,dutch,male,1268,belgium
1268,1268,23.0,14.0,"seoul, south korea",dutch24,dutch,female,1269,south korea
1269,1269,23.0,13.0,"wilrijk, belgium",dutch25,dutch,female,1270,belgium
1270,1270,23.0,13.0,"turnhout, belgium",dutch26,dutch,female,1271,belgium
1271,1271,36.0,14.0,"bururi, burundi",rundi1,rundi,male,1272,burundi
1272,1272,28.0,5.0,"lima, peru",spanish75,spanish,female,1273,peru
1273,1273,21.0,13.0,"antwerp, belgium",dutch27,dutch,female,1274,belgium
1274,1274,22.0,8.0,"antwerp, belgium",dutch28,dutch,male,1275,belgium
1275,1275,32.0,0.0,"sackville, new brunswick, canada",english359,english,male,1276,canada
1276,1276,19.0,0.0,"erie, pennsylvania, usa",english360,english,female,1277,usa
1277,1277,19.0,8.0,"koszalin, poland",polish16,polish,male,1278,poland
1278,1278,18.0,12.0,"stavropol, russia",russian30,russian,male,1279,russia
1279,1279,20.0,0.0,"burnsville, minnesota, usa",english361,english,female,1280,usa
1280,1280,21.0,0.0,"cork, ireland",english362,english,male,1281,ireland
1281,1281,23.0,6.0,"istanbul, turkey",turkish22,turkish,male,1282,turkey
1282,1282,29.0,10.0,"belgrade, serbia",serbian17,serbian,female,1283,serbia
1283,1283,28.0,8.0,"vitoria, brazil",portuguese29,portuguese,male,1284,brazil
1284,1284,26.0,24.0,"juiz de fora, brazil",portuguese30,portuguese,female,1285,brazil
1285,1285,29.0,16.0,"belo horizonte, brazil",portuguese31,portuguese,male,1286,brazil
1286,1286,20.0,0.0,"castle donington, uk",english363,english,male,1287,uk
1287,1287,28.0,0.0,"sydney, australia",english364,english,female,1288,australia
1288,1288,47.0,5.0,"sarajevo, bosnia and herzegovina",bosnian9,bosnian,male,1289,bosnia and herzegovina
1289,1289,27.0,10.0,"la paz, bolivia",spanish76,spanish,male,1290,bolivia
1290,1290,37.0,11.0,"adana, turkey",turkish23,turkish,female,1291,turkey
1291,1291,52.0,0.0,"oxford, uk",english365,english,male,1292,uk
1292,1292,25.0,0.0,"bournesmouth, uk",english366,english,female,1293,uk
1293,1293,25.0,0.0,"birkenhead, uk",english367,english,female,1294,uk
1294,1294,43.0,0.0,"strattford-on-avon, uk",english368,english,male,1295,uk
1295,1295,54.0,12.0,"luxembourg, luxembourg",luxembourgeois1,luxembourgeois,female,1296,luxembourg
1296,1296,27.0,0.0,"mcminnville, oregon, usa",english369,english,male,1297,usa
1297,1297,86.0,86.0,"pinkoc, hungary",hungarian8,hungarian,female,1298,hungary
1298,1298,62.0,11.0,"baghdad, iraq",chaldean2,chaldean,female,1299,iraq
1299,1299,29.0,7.0,"ede, netherlands",dutch29,dutch,male,1300,netherlands
1300,1300,45.0,13.0,"jalisco, mexico",spanish77,spanish,male,1301,mexico
1301,1301,22.0,0.0,"pondicherry, india",english370,english,male,1302,india
1302,1302,27.0,0.0,"colorado springs, colorado, usa",english371,english,female,1303,usa
1303,1303,32.0,10.0,"reims, france",french36,french,female,1304,france
1304,1304,29.0,12.0,"volta redonda, brazil",portuguese32,portuguese,male,1305,brazil
1305,1305,42.0,14.0,"strasbourg, france",french37,french,male,1306,france
1306,1306,80.0,0.0,"christiansburg, virginia, usa",english372,english,male,1307,usa
1307,1307,22.0,0.0,"russellville, kentucky, usa",english373,english,male,1308,usa
1308,1308,20.0,8.0,"jakarta, indonesia",indonesian6,indonesian,male,1309,indonesia
1309,1309,36.0,0.0,"milford haven, wales, uk",english374,english,male,1310,uk
1310,1310,21.0,4.0,"tallinn, estonia",russian31,russian,male,1311,estonia
1311,1311,28.0,0.0,"manchester, connecticut, usa",english375,english,male,1312,usa
1312,1312,27.0,12.0,"viljandi, estonia",estonian2,estonian,male,1313,estonia
1313,1313,31.0,14.0,"kiev, ukraine",russian32,russian,female,1314,ukraine
1314,1314,46.0,0.0,"pasadena, california, usa",english376,english,male,1315,usa
1315,1315,38.0,28.0,"brasilia, brazil",portuguese33,portuguese,male,1316,brazil
1316,1316,24.0,17.0,"karaganda, kazakhstan",russian33,russian,female,1317,kazakhstan
1317,1317,29.0,13.0,"sanandaj, iran",kurdish7,kurdish,male,1318,iran
1318,1318,32.0,0.0,"trenton, michigan, usa",english377,english,female,1319,usa
1319,1319,38.0,0.0,"silver spring, maryland, usa",english378,english,female,1320,usa
1320,1320,43.0,0.0,"summit, new jersey, usa",english379,english,male,1321,usa
1321,1321,40.0,3.5,"wiesbaden, germany",italian25,italian,male,1322,germany
1322,1322,34.0,0.0,"roanoke, virginia, usa",english380,english,female,1323,usa
1323,1323,85.0,0.0,"pike county, kentucky, usa",english381,english,male,1324,usa
1324,1324,34.0,0.0,"arlington, virginia, usa",english382,english,male,1325,usa
1325,1325,32.0,0.0,"washington, district of columbia, usa",english383,english,female,1326,usa
1326,1326,57.0,0.0,"williamson, west virginia, usa",english384,english,male,1327,usa
1327,1327,77.0,0.0,"mcveigh, kentucky, usa",english385,english,female,1328,usa
1328,1328,31.0,12.0,"istanbul, turkey",turkish24,turkish,male,1329,turkey
1329,1329,56.0,0.0,"los angeles, california, usa",english386,english,female,1330,usa
1330,1330,21.0,0.0,"lancaster, california, usa",english387,english,female,1331,usa
1331,1331,70.0,0.0,"bluefield, west virginia, usa",english388,english,female,1332,usa
1332,1332,71.0,0.0,"aldie, virginia, usa",english389,english,female,1333,usa
1333,1333,74.0,0.0,"milwaukee, wisconsin, usa",english390,english,male,1334,usa
1334,1334,84.0,0.0,"milton, florida, usa",english391,english,female,1335,usa
1335,1335,62.0,0.0,"warrenton, virginia, usa",english392,english,male,1336,usa
1336,1336,58.0,0.0,"washington, district of columbia, usa",english393,english,female,1337,usa
1337,1337,55.0,5.0,"lima, peru",spanish78,spanish,female,1338,peru
1338,1338,82.0,0.0,"aiken, south carolina, usa",english394,english,female,1339,usa
1339,1339,39.0,0.0,"alexandria, virginia, usa",english395,english,male,1340,usa
1340,1340,48.0,0.0,"orange, virginia, usa",english396,english,female,1341,usa
1341,1341,76.0,0.0,"wadesboro, north carolina, usa",english397,english,female,1342,usa
1342,1342,83.0,0.0,"salisbury, north carolina, usa",english398,english,female,1343,usa
1343,1343,70.0,22.0,"lamas, peru",spanish79,spanish,female,1344,peru
1344,1344,80.0,0.0,"la grange, georgia, usa",english399,english,female,1345,usa
1345,1345,77.0,75.0,"bogota, colombia",spanish80,spanish,female,1346,colombia
1346,1346,63.0,7.0,"san juan, puerto rico",spanish81,spanish,female,1347,puerto rico
1347,1347,59.0,0.0,"shanklin, isle of wight, uk",english400,english,female,1348,uk
1348,1348,26.0,0.0,"lucerne, switzerland",english401,english,male,1349,switzerland
1349,1349,26.0,0.0,"canberra, australia",english402,english,female,1350,australia
1350,1350,29.0,0.0,"sydney, australia",english403,english,female,1351,australia
1351,1351,29.0,0.0,"windsor, australia",english404,english,male,1352,australia
1352,1352,32.0,0.0,"geelong, australia",english405,english,female,1353,australia
1353,1353,44.0,20.0,"antananarivo, madagascar",malagasy1,malagasy,male,1354,madagascar
1354,1354,52.0,22.0,"kandahar, afghanistan",pashto5,pashto,female,1355,afghanistan
1355,1355,59.0,17.0,"kandahar, afghanistan",pashto6,pashto,male,1356,afghanistan
1356,1356,42.0,20.0,"kabul, afghanistan",pashto7,pashto,female,1357,afghanistan
1357,1357,24.0,0.0,"pensacola, florida, usa",english406,english,female,1358,usa
1358,1358,74.0,6.0,"marsa, malta",maltese2,maltese,female,1359,malta
1359,1359,47.0,0.0,"windsor, ontario, canada",english407,english,male,1360,canada
1360,1360,64.0,0.0,"lynwood, california, usa",english408,english,male,1361,usa
1361,1361,60.0,0.0,"maitland, australia",english409,english,female,1362,australia
1362,1362,35.0,0.0,"hamilton, new zealand",english410,english,male,1363,new zealand
1363,1363,60.0,6.0,"manila, philippines",tagalog7,tagalog,male,1364,philippines
1364,1364,36.0,12.0,"tokyo, japan",japanese12,japanese,male,1365,japan
1365,1365,32.0,11.0,"povazska bystrika, slovakia",slovak5,slovak,female,1366,slovakia
1366,1366,53.0,12.0,"copenhagen, denmark",danish3,danish,female,1367,denmark
1367,1367,30.0,15.0,"ayod, sudan",nuer1,nuer,male,1368,sudan
1368,1368,34.0,5.0,"kampala, uganda",ganda2,ganda,male,1369,uganda
1369,1369,42.0,13.0,"seoul, south korea",korean24,korean,male,1370,south korea
1370,1370,26.0,0.0,"washington, district of columbia, usa",english411,english,female,1371,usa
1371,1371,31.0,0.0,"washington, district of columbia, usa",english412,english,female,1372,usa
1372,1372,20.0,0.0,"manchester, england, uk",english413,english,female,1373,uk
1373,1373,30.0,0.0,"woonsocket, rhode island, usa",english414,english,female,1374,usa
1374,1374,32.0,0.0,"woonsocket, rhode island, usa",english415,english,male,1375,usa
1375,1375,18.0,14.0,"porto alegre, brazil",portuguese34,portuguese,male,1376,brazil
1376,1376,34.0,0.0,"sydney, australia",english416,english,male,1377,australia
1377,1377,37.0,12.0,"ghasreshirin, iran",farsi13,farsi,male,1378,iran
1378,1378,23.0,17.0,"luhansk, ukraine",ukrainian8,ukrainian,male,1379,ukraine
1379,1379,20.0,0.0,"cardiff, wales, uk",english417,english,female,1380,uk
1380,1380,28.0,11.0,"gunma, japan",japanese13,japanese,male,1381,japan
1381,1381,37.0,12.0,"akashi, japan",japanese14,japanese,female,1382,japan
1382,1382,27.0,10.0,"niedersachsen, germany",german24,german,male,1383,germany
1383,1383,29.0,0.0,"arlington, virginia",english418,english,male,1384,virginia
1384,1384,27.0,0.0,"youngstown, ohio, usa",english419,english,male,1385,usa
1385,1385,34.0,12.0,"anseong, kyong gi, south korea",korean25,korean,female,1386,south korea
1386,1386,21.0,0.0,"auckland, new zealand",english420,english,male,1387,new zealand
1387,1387,38.0,0.0,"landstuhl, germany",english421,english,male,1388,germany
1388,1388,22.0,9.0,"sao paulo, brazil",portuguese35,portuguese,female,1389,brazil
1389,1389,31.0,0.0,"rochester, new york, usa",english422,english,male,1390,usa
1390,1390,56.0,16.0,"jiddah, saudi arabia",arabic35,arabic,male,1391,saudi arabia
1391,1391,36.0,6.0,"jiddah, saudi arabia",arabic36,arabic,male,1392,saudi arabia
1392,1392,18.0,16.0,"jiddah, saudi arabia",arabic37,arabic,male,1393,saudi arabia
1393,1393,19.0,9.0,"shady grove, maryland, usa",arabic38,arabic,female,1394,usa
1394,1394,24.0,0.0,"baltimore, maryland, usa",english423,english,female,1395,usa
1395,1395,49.0,14.0,"la paz, bolivia",spanish82,spanish,male,1396,bolivia
1396,1396,48.0,14.0,"la paz, bolivia",spanish83,spanish,male,1397,bolivia
1397,1397,19.0,4.0,"buenos aires, argentina",spanish84,spanish,female,1398,argentina
1398,1398,44.0,6.0,"buenos aires, argentina",spanish85,spanish,female,1399,argentina
1399,1399,23.0,4.0,"buenos aires, argentina",spanish86,spanish,male,1400,argentina
1400,1400,55.0,9.0,"la paz, bolivia",spanish87,spanish,male,1401,bolivia
1401,1401,53.0,25.0,"la paz, bolivia",spanish88,spanish,male,1402,bolivia
1402,1402,45.0,11.0,"prishtina, kosovo",albanian7,albanian,female,1403,kosovo
